Document ID,Weight,Is Retweet?,Document Text
1262338796869296129,0.04012,Retweet,"@jdouglaslittle @jenwagner @kraekerc @CassanoraL @ESL_fairy @berylrcohen @TLMarkides @mrfusco @mkbtuc @BonitaEdu @noasbobs @MsRastin @the_dramamama @ZackTeitel @JBradshaw01 @BBFarhadi @PowerLrn @DrLauraPinto @munakadri @JCasaTodd @RamonaMeharg @rolandvo @heidi_allum @sarahsanders33 @CoachJCummings @CarolCampbell4 @Educhatter @MarciaMentor @Stephen_Hurley @BallantyneCW @aegrant100 @realJ_Mitchell @bizEducator @kayuoit @DerekRhodenizer @WillGourley @sarahdateechur @ericcurts @wterral @lhighfill @MrAmbi_TDSB @ShiftParadigm @MProom31 @DawnTelfer @TaraMartinEDU @JaimeDonally @pdubyatech @tishrich @pauline_bowles @OmarLopez0207 ""The school (in England) has been following strict guidance on social distancing where possible, use of PPE &amp; daily infection control cleaning but despite these rigorous measures, two members of staff have, very regrettably, tested positive for the virus.""
https://t.co/m7isB4vMBl"
1260690347161726976,0.03911,Retweet,"@berylrcohen @jdouglaslittle @kraekerc @CassanoraL @ESL_fairy @TLMarkides @mrfusco @mkbtuc @BonitaEdu @noasbobs @MsRastin @the_dramamama @ZackTeitel @JBradshaw01 @BBFarhadi @PowerLrn @DrLauraPinto @munakadri @JCasaTodd @RamonaMeharg @rolandvo @heidi_allum @sarahsanders33 @CoachJCummings @CarolCampbell4 @Educhatter @MarciaMentor @Stephen_Hurley @BallantyneCW @aegrant100 @realJ_Mitchell @bizEducator @kayuoit @DerekRhodenizer @WillGourley @sarahdateechur @ericcurts @wterral @lhighfill @MrAmbi_TDSB @ShiftParadigm @jenwagner @MProom31 @DawnTelfer @TaraMartinEDU @JaimeDonally @pdubyatech @tishrich @pauline_bowles ""The familiar guidelines to stay six feet from other people to prevent the spread of coronavirus are based on a closed environment. Maintain a longer distance when you're walking &amp; running outside, around 12 to 20 feet."" Dr. Aaron Glatt @MS_SouthNassau
https://t.co/oIXamwecpW"
1262911072543088643,0.0347,Retweet,"@berylrcohen @WenJackwoman @CheroneBest @jdouglaslittle @mariann6668 @the_dramamama @ZackTeitel @JBradshaw01 @noasbobs @BBFarhadi @PowerLrn @DrLauraPinto @munakadri @JCasaTodd @RamonaMeharg @rolandvo @heidi_allum @sarahsanders33 @CoachJCummings @CarolCampbell4 @Educhatter @MarciaMentor @ESL_fairy @Stephen_Hurley @mkbtuc @BallantyneCW @aegrant100 @realJ_Mitchell @Istimrar @MsRastin @banana29 @Jason_To @TLMarkides @Antonettemiglio @Sue_Innovates @swede1pro @mrdanielklein @CassanoraL An illness possibly related to COVID-19 is bringing children to hospitals with symptoms ranging from reddened tongues to rashes &amp; enlarged coronary arteries. Symptoms associated with Kawasaki disease have appeared to cluster in COVID-19.
https://t.co/9GiZgKjgmb"
1263928122392576003,0.03346,Retweet,"@berylrcohen @CoachJCummings @BonitaEdu @jlay02 @fixonted @Educhatter @KimPollishuke @mkbtuc @jdouglaslittle @noasbobs @MsRastin @the_dramamama @ZackTeitel @JBradshaw01 @BBFarhadi @PowerLrn @DrLauraPinto @munakadri @JCasaTodd @RamonaMeharg @rolandvo @heidi_allum @sarahsanders33 @MarciaMentor @ESL_fairy @Stephen_Hurley @BallantyneCW @aegrant100 @realJ_Mitchell @CheroneBest @Istimrar @banana29 @Jason_To @TLMarkides @Antonettemiglio @mariann6668 @Sue_Innovates @swede1pro @WenJackwoman @mrdanielklein @CassanoraL @D2L @YRDSB @yrdsbdlteam @FLVS Thought this group might find this report interesting:
https://t.co/BGcCwOMj2m"
1264373104198860800,0.0321,Retweet,"PERSPECTIVE: We've gone stir crazy at home, and hate wearing a mask. We have Netflix, Grubhub, our pets, and wine. Still a huge adjustment. This is Anne Frank. She and 7 others hid in a 450 sq.ft. attic for 761 days. They were quiet, to remain undiscovered, so as to stay alive. https://t.co/uNXqSvgN3r"
1264373172771549184,0.0321,Retweet,"PERSPECTIVE: We've gone stir crazy at home, and hate wearing a mask. We have Netflix, Grubhub, our pets, and wine. Still a huge adjustment. This is Anne Frank. She and 7 others hid in a 450 sq.ft. attic for 761 days. They were quiet, to remain undiscovered, so as to stay alive. https://t.co/uNXqSvgN3r"
1264390083341242368,0.0321,Retweet,"PERSPECTIVE: We've gone stir crazy at home, and hate wearing a mask. We have Netflix, Grubhub, our pets, and wine. Still a huge adjustment. This is Anne Frank. She and 7 others hid in a 450 sq.ft. attic for 761 days. They were quiet, to remain undiscovered, so as to stay alive. https://t.co/uNXqSvgN3r"
1264402624054325248,0.0321,Retweet,"PERSPECTIVE: We've gone stir crazy at home, and hate wearing a mask. We have Netflix, Grubhub, our pets, and wine. Still a huge adjustment. This is Anne Frank. She and 7 others hid in a 450 sq.ft. attic for 761 days. They were quiet, to remain undiscovered, so as to stay alive. https://t.co/uNXqSvgN3r"
1264408166000885760,0.0321,Retweet,"PERSPECTIVE: We've gone stir crazy at home, and hate wearing a mask. We have Netflix, Grubhub, our pets, and wine. Still a huge adjustment. This is Anne Frank. She and 7 others hid in a 450 sq.ft. attic for 761 days. They were quiet, to remain undiscovered, so as to stay alive. https://t.co/uNXqSvgN3r"
1264413899689832448,0.0321,Retweet,"PERSPECTIVE: We've gone stir crazy at home, and hate wearing a mask. We have Netflix, Grubhub, our pets, and wine. Still a huge adjustment. This is Anne Frank. She and 7 others hid in a 450 sq.ft. attic for 761 days. They were quiet, to remain undiscovered, so as to stay alive. https://t.co/uNXqSvgN3r"
1264561332591845378,0.0321,Retweet,"PERSPECTIVE: We've gone stir crazy at home, and hate wearing a mask. We have Netflix, Grubhub, our pets, and wine. Still a huge adjustment. This is Anne Frank. She and 7 others hid in a 450 sq.ft. attic for 761 days. They were quiet, to remain undiscovered, so as to stay alive. https://t.co/uNXqSvgN3r"
1262130289561739269,0.03099,Retweet,"May 17, 1980, Mt. St. Helens:

Local property owners threaten to run roadblocks at gunpoint, saying lockdown can't last forever, mountain quieting down, geologists exaggerate

WA Gov relents, allows caravan to Spirit Lake

Second caravan to go morning of May 18th.
#MSH40 https://t.co/oThI6CyGuU"
1262170132060626944,0.03099,Retweet,"May 17, 1980, Mt. St. Helens:

Local property owners threaten to run roadblocks at gunpoint, saying lockdown can't last forever, mountain quieting down, geologists exaggerate

WA Gov relents, allows caravan to Spirit Lake

Second caravan to go morning of May 18th.
#MSH40 https://t.co/oThI6CyGuU"
1262186191169957890,0.03099,Retweet,"May 17, 1980, Mt. St. Helens:

Local property owners threaten to run roadblocks at gunpoint, saying lockdown can't last forever, mountain quieting down, geologists exaggerate

WA Gov relents, allows caravan to Spirit Lake

Second caravan to go morning of May 18th.
#MSH40 https://t.co/oThI6CyGuU"
